transaction_id,user_id,product_id,category,amount,quantity,date,payment_method,status,country
TXN-002501,USR-0476,PRD-0032,Ropa,398.7,6,2024-07-23 00:00:00,transferencia,cancelada,CO
TXN-002502,USR-0386,PRD-0084,Electrónica,637.58,8,2024-06-30 00:00:00,transferencia,completada,BR
TXN-002503,USR-0334,PRD-0158,Libros,130.32,6,2024-03-18 00:00:00,efectivo,cancelada,CO
TXN-002504,USR-0011,PRD-0040,Electrónica,33.82,6,2024-06-04 00:00:00,tarjeta_credito,reembolsada,PE
TXN-002505,USR-0349,PRD-0030,Juguetes,734.08,7,2024-01-09 00:00:00,efectivo,cancelada,CL
TXN-002506,USR-0283,PRD-0078,Juguetes,1107.91,8,2024-10-19 00:00:00,tarjeta_credito,reembolsada,MX
TXN-002507,USR-0333,PRD-0090,Juguetes,1648.96,4,2024-10-14 00:00:00,transferencia,reembolsada,AR
TXN-002508,USR-0262,PRD-0191,Electrónica,1048.43,6,2024-05-31 00:00:00,tarjeta_debito,cancelada,BR
TXN-002509,USR-0425,PRD-0182,Juguetes,496.32,1,2024-04-18 00:00:00,billetera_digital,completada,BR
TXN-002510,USR-0410,PRD-0189,Juguetes,332.27,5,2024-02-26 00:00:00,tarjeta_credito,reembolsada,CO
TXN-002511,USR-0257,PRD-0030,Deportes,1918.53,2,2024-11-16 00:00:00,efectivo,completada,PE
TXN-002512,USR-0196,PRD-0065,Deportes,770.73,8,2024-06-27 00:00:00,tarjeta_credito,pendiente,PE
TXN-002513,USR-0395,PRD-0042,Libros,709.96,10,2024-07-05 00:00:00,tarjeta_credito,reembolsada,AR
TXN-002514,USR-0173,PRD-0199,Deportes,74.61,7,2024-05-15 00:00:00,transferencia,reembolsada,CO
TXN-002515,USR-0135,PRD-0197,Ropa,860.85,6,2024-11-20 00:00:00,efectivo,cancelada,MX
TXN-002516,USR-0430,PRD-0147,Electrónica,1670.61,8,2024-09-16 00:00:00,efectivo,pendiente,AR
TXN-002517,USR-0228,PRD-0064,Hogar,1472.15,3,2024-01-02 00:00:00,efectivo,cancelada,CL
TXN-002518,USR-0391,PRD-0070,Categoría_Inválida,341.54,4,2024-06-15 00:00:00,efectivo,completada,AR
TXN-002519,USR-0079,PRD-0023,Hogar,1877.77,6,2024-10-21 00:00:00,transferencia,pendiente,BR
TXN-002520,USR-0247,PRD-0087,Categoría_Inválida,804.52,1,2024-09-26 00:00:00,tarjeta_credito,reembolsada,CL
TXN-002521,USR-0158,PRD-0009,Ropa,1313.49,9,2024-05-07 00:00:00,efectivo,pendiente,AR
TXN-002522,USR-0230,PRD-0115,Deportes,878.49,10,2024-09-17 00:00:00,billetera_digital,cancelada,PE
TXN-002523,USR-0235,PRD-0193,Juguetes,302.95,5,2024-02-07 00:00:00,efectivo,cancelada,CO
TXN-002524,USR-0373,PRD-0193,Deportes,1009.76,10,2027-06-24 00:00:00,efectivo,reembolsada,BR
TXN-002525,USR-0017,PRD-0049,Electrónica,1803.98,4,2024-11-01 00:00:00,criptomoneda,pendiente,AR
TXN-002526,USR-0097,PRD-0052,Hogar,1591.18,2,2024-07-25 00:00:00,tarjeta_credito,pendiente,AR
TXN-002527,USR-0447,PRD-0153,Libros,1673.26,10,2024-04-09 00:00:00,transferencia,cancelada,BR
TXN-002528,USR-0279,PRD-0025,Ropa,520.92,6,2024-12-10 00:00:00,efectivo,completada,AR
TXN-002529,USR-0031,PRD-0075,Ropa,821.39,3,2024-09-10 00:00:00,billetera_digital,pendiente,MX
TXN-002530,USR-0357,PRD-0038,Deportes,1923.37,4,2024-03-05 00:00:00,billetera_digital,cancelada,MX
TXN-002531,USR-0456,PRD-0149,Juguetes,36.31,10,2024-10-15 00:00:00,efectivo,cancelada,CO
TXN-002532,USR-0192,PRD-0013,Ropa,838.08,7,2024-03-24 00:00:00,tarjeta_credito,reembolsada,CO
TXN-002533,USR-0352,PRD-0117,Hogar,1509.1,4,2024-03-20 00:00:00,tarjeta_credito,cancelada,BR
TXN-002534,USR-0408,PRD-0011,Juguetes,355.37,5,2024-06-16 00:00:00,efectivo,pendiente,AR
TXN-002535,USR-0456,PRD-0085,Ropa,1192.51,3,2024-12-13 00:00:00,transferencia,cancelada,MX
TXN-002536,USR-0128,PRD-0141,Hogar,979.12,5,2024-10-01 00:00:00,transferencia,cancelada,CO
TXN-002537,USR-0417,PRD-0162,Libros,348.23,7,2024-11-02 00:00:00,tarjeta_debito,reembolsada,MX
TXN-002538,USR-0332,PRD-0005,Hogar,1088.76,6,2024-09-12 00:00:00,tarjeta_credito,completada,CL
TXN-002539,USR-0323,PRD-0020,Hogar,1982.76,1,2024-02-26 00:00:00,transferencia,reembolsada,MX
TXN-002540,USR-0160,PRD-0104,Libros,1354.68,4,2027-04-21 00:00:00,tarjeta_debito,reembolsada,PE
TXN-002541,USR-0381,PRD-0071,Deportes,797.82,4,2024-01-27 00:00:00,tarjeta_debito,pendiente,CL
TXN-002542,USR-0062,PRD-0155,Hogar,633.56,5,2024-11-05 00:00:00,billetera_digital,cancelada,CL
TXN-002543,USR-0003,PRD-0194,Deportes,1542.94,4,2024-08-01 00:00:00,transferencia,cancelada,CO
TXN-002544,USR-0057,PRD-0062,Electrónica,300.99,9,2024-02-20 00:00:00,efectivo,cancelada,CL
TXN-002545,USR-0496,PRD-0050,Deportes,881.16,5,2024-02-13 00:00:00,tarjeta_debito,pendiente,CO
TXN-002546,USR-0317,PRD-0127,Juguetes,1537.1,2,2024-09-24 00:00:00,billetera_digital,completada,BR
TXN-002547,USR-0245,PRD-0028,Electrónica,188.14,5,2024-09-13 00:00:00,transferencia,cancelada,CO
TXN-002548,USR-0479,PRD-0053,Juguetes,940.46,5,2024-01-01 00:00:00,efectivo,cancelada,MX
TXN-002549,USR-0244,PRD-0190,Ropa,509.08,2,2024-02-15 00:00:00,efectivo,completada,CL
TXN-002550,USR-0232,PRD-0055,Electrónica,1329.67,2,2024-05-05 00:00:00,efectivo,reembolsada,CO
TXN-002551,USR-0292,PRD-0017,Juguetes,1859.84,5,2024-01-30 00:00:00,efectivo,pendiente,CL
TXN-002552,USR-0106,PRD-0070,Ropa,606.61,2,2024-08-30 00:00:00,transferencia,reembolsada,AR
TXN-002553,USR-0075,PRD-0033,Electrónica,1288.8,5,2024-02-10 00:00:00,billetera_digital,cancelada,AR
TXN-002554,USR-0306,PRD-0090,Juguetes,676.54,5,2024-06-12 00:00:00,efectivo,cancelada,MX
TXN-002555,USR-0051,PRD-0111,Hogar,1161.4,7,2024-05-27 00:00:00,tarjeta_debito,reembolsada,BR
TXN-002556,USR-0346,PRD-0075,Juguetes,1769.71,2,2024-09-11 00:00:00,tarjeta_credito,reembolsada,PE
TXN-002557,USR-0232,PRD-0192,Electrónica,1115.3,4,2024-12-22 00:00:00,transferencia,cancelada,CO
TXN-002558,USR-0115,PRD-0096,Juguetes,1713.25,7,2024-02-18 00:00:00,billetera_digital,cancelada,MX
TXN-002559,USR-0415,PRD-0180,Hogar,98.51,10,2024-02-29 00:00:00,billetera_digital,reembolsada,BR
TXN-002560,USR-0378,PRD-0159,Libros,43.47,6,2024-10-19 00:00:00,tarjeta_credito,cancelada,AR
TXN-002561,USR-0204,PRD-0053,Libros,1211.6,5,2024-02-18 00:00:00,transferencia,cancelada,BR
TXN-002562,USR-0326,PRD-0098,Deportes,1026.09,10,2024-12-01 00:00:00,billetera_digital,pendiente,CL
TXN-002563,USR-0061,PRD-0118,Hogar,1205.75,3,2024-04-17 00:00:00,tarjeta_credito,pendiente,CO
TXN-002564,USR-0423,PRD-0177,Ropa,1038.69,7,2024-08-23 00:00:00,transferencia,completada,AR
TXN-002565,USR-0097,PRD-0037,Juguetes,984.3,5,2024-12-12 00:00:00,tarjeta_debito,completada,AR
TXN-002566,USR-0459,PRD-0124,Hogar,1299.32,10,2024-06-24 00:00:00,transferencia,pendiente,MX
TXN-002567,USR-0329,PRD-0001,Libros,728.91,9,2024-12-27 00:00:00,efectivo,cancelada,AR
TXN-002568,USR-0179,PRD-0117,Libros,1443.6,2,2024-05-02 00:00:00,tarjeta_credito,completada,AR
TXN-002569,USR-0169,PRD-0049,Juguetes,89.66,7,2024-09-25 00:00:00,transferencia,completada,AR
TXN-002570,USR-0117,PRD-0044,Libros,968.71,6,2024-08-30 00:00:00,billetera_digital,cancelada,CL
TXN-002571,,PRD-0135,Libros,1756.07,4,2024-04-25 00:00:00,tarjeta_credito,reembolsada,BR
TXN-002572,USR-0333,PRD-0014,Libros,1991.03,8,2024-04-28 00:00:00,efectivo,cancelada,PE
TXN-002573,USR-0412,PRD-0064,Ropa,889.08,8,2024-10-05 00:00:00,tarjeta_debito,pendiente,BR
TXN-002574,USR-0087,PRD-0079,Hogar,617.86,8,2024-06-13 00:00:00,transferencia,cancelada,PE
TXN-002575,USR-0470,PRD-0068,Electrónica,1334.61,1,2024-10-16 00:00:00,tarjeta_debito,cancelada,AR
TXN-002576,USR-0252,PRD-0124,Libros,1527.77,9,2024-08-25 00:00:00,transferencia,reembolsada,CL
TXN-002577,USR-0485,PRD-0061,Electrónica,-294.93,8,2024-12-23 00:00:00,tarjeta_debito,completada,CL
TXN-002578,USR-0054,PRD-0152,Juguetes,441.22,8,2024-04-07 00:00:00,tarjeta_credito,pendiente,PE
TXN-002579,USR-0397,PRD-0056,Juguetes,1304.61,2,2024-01-27 00:00:00,transferencia,cancelada,CL
TXN-002580,USR-0201,PRD-0047,Deportes,1947.57,5,2024-09-01 00:00:00,transferencia,cancelada,CO
TXN-002581,USR-0295,PRD-0170,Hogar,1433.29,8,2024-01-13 00:00:00,tarjeta_debito,completada,CO
TXN-002582,USR-0310,PRD-0006,Hogar,1390.95,1,2024-10-18 00:00:00,efectivo,cancelada,CO
TXN-002583,USR-0381,PRD-0179,Electrónica,1648.92,5,2024-06-10 00:00:00,transferencia,completada,MX
TXN-002584,USR-0215,PRD-0124,Hogar,20.23,1,2024-09-12 00:00:00,billetera_digital,pendiente,CL
TXN-002585,USR-0443,PRD-0161,Electrónica,698.88,1,2024-10-19 00:00:00,transferencia,cancelada,MX
TXN-002586,USR-0500,PRD-0013,Categoría_Inválida,1779.03,5,2024-07-02 00:00:00,efectivo,reembolsada,AR
TXN-002587,USR-0415,PRD-0113,Hogar,813.17,9,2024-05-24 00:00:00,tarjeta_debito,cancelada,CL
TXN-002588,USR-0021,PRD-0179,Hogar,1477.22,9,2024-02-24 00:00:00,efectivo,cancelada,BR
TXN-002589,USR-0061,PRD-0095,Libros,45.97,6,2024-02-06 00:00:00,transferencia,completada,BR
TXN-002590,USR-0248,PRD-0197,Juguetes,775.17,2,2024-04-27 00:00:00,tarjeta_debito,pendiente,CO
TXN-002591,USR-0186,PRD-0079,Electrónica,827.18,5,2024-05-24 00:00:00,billetera_digital,pendiente,MX
TXN-002592,USR-0117,PRD-0048,Electrónica,1733.76,4,2024-05-19 00:00:00,transferencia,reembolsada,PE
TXN-002593,USR-0297,PRD-0118,Hogar,1958.29,5,2024-09-28 00:00:00,billetera_digital,cancelada,CL
TXN-002594,USR-0174,PRD-0195,Hogar,1794.18,10,2024-10-13 00:00:00,billetera_digital,reembolsada,BR
TXN-002595,USR-0245,PRD-0102,Juguetes,1611.28,5,2024-04-15 00:00:00,tarjeta_credito,cancelada,AR
TXN-002596,USR-0438,PRD-0138,Deportes,254.47,8,2024-08-22 00:00:00,efectivo,completada,CL
TXN-002597,USR-0458,PRD-0094,Hogar,253.23,10,2024-10-23 00:00:00,tarjeta_credito,cancelada,CO
TXN-002598,USR-0322,PRD-0096,Deportes,1467.58,10,2024-07-31 00:00:00,transferencia,cancelada,CO
TXN-002599,USR-0057,PRD-0070,Deportes,1691.89,1,2024-01-10 00:00:00,transferencia,cancelada,MX
TXN-002600,USR-0426,PRD-0159,Libros,642.1,3,2024-04-20 00:00:00,transferencia,cancelada,BR
TXN-002601,USR-0243,PRD-0100,Juguetes,820.59,6,2024-01-02 00:00:00,transferencia,completada,MX
TXN-002602,USR-0352,PRD-0116,Juguetes,940.83,3,2024-12-10 00:00:00,billetera_digital,reembolsada,BR
TXN-002603,USR-0431,PRD-0041,Juguetes,1965.05,1,2024-11-08 00:00:00,tarjeta_debito,reembolsada,MX
TXN-002604,USR-0464,PRD-0198,Hogar,393.9,1,2024-07-22 00:00:00,efectivo,cancelada,CO
TXN-002605,USR-0270,PRD-0066,Deportes,213.24,10,2024-07-18 00:00:00,efectivo,cancelada,BR
TXN-002606,USR-0311,PRD-0046,Electrónica,777.01,7,2024-09-02 00:00:00,tarjeta_debito,pendiente,BR
TXN-002607,USR-0101,PRD-0056,Juguetes,616.44,1,2024-09-02 00:00:00,tarjeta_debito,reembolsada,BR
TXN-002608,USR-0320,PRD-0073,Electrónica,181.48,10,2024-11-09 00:00:00,tarjeta_debito,cancelada,MX
TXN-002609,USR-0055,PRD-0139,Deportes,1987.0,5,2024-06-27 00:00:00,tarjeta_credito,pendiente,AR
TXN-002610,USR-0464,PRD-0192,Hogar,1205.87,7,2024-05-09 00:00:00,billetera_digital,cancelada,PE
TXN-002611,USR-0183,PRD-0174,Hogar,1773.34,5,2024-09-02 00:00:00,billetera_digital,cancelada,AR
TXN-000104,USR-0244,PRD-0035,Electrónica,1990.89,2,2024-06-17 00:00:00,tarjeta_debito,reembolsada,PE
TXN-002613,USR-0336,PRD-0163,Juguetes,1022.54,3,2024-08-24 00:00:00,efectivo,pendiente,BR
TXN-002614,USR-0441,PRD-0153,Ropa,1710.21,8,2024-05-11 00:00:00,billetera_digital,reembolsada,CL
TXN-002615,,PRD-0098,Ropa,1194.02,7,2024-05-24 00:00:00,transferencia,reembolsada,BR
TXN-002616,USR-0147,PRD-0006,Juguetes,1791.74,2,2024-05-23 00:00:00,tarjeta_debito,reembolsada,AR
TXN-002617,USR-0473,PRD-0026,Deportes,444.81,1,2024-04-17 00:00:00,tarjeta_credito,completada,BR
TXN-002618,USR-0203,PRD-0114,Electrónica,1625.41,1,2024-12-06 00:00:00,transferencia,pendiente,CO
TXN-002619,USR-0411,PRD-0128,Electrónica,370.59,8,2024-10-31 00:00:00,tarjeta_credito,completada,CL
TXN-002620,USR-0149,PRD-0145,Ropa,154.42,9,2024-03-22 00:00:00,transferencia,completada,CO
TXN-002621,USR-0172,PRD-0070,Libros,853.29,3,2024-02-13 00:00:00,transferencia,pendiente,BR
TXN-002622,USR-0242,PRD-0022,Libros,1422.73,1,2024-02-12 00:00:00,tarjeta_debito,completada,PE
TXN-002623,USR-0467,PRD-0161,Ropa,964.36,4,2024-05-20 00:00:00,efectivo,reembolsada,CO
TXN-002624,USR-0468,PRD-0129,Hogar,752.67,-3,2024-06-07 00:00:00,transferencia,completada,MX
TXN-002625,USR-0213,PRD-0194,Juguetes,1520.4,5,2024-03-22 00:00:00,efectivo,completada,MX
TXN-002626,USR-0050,PRD-0098,Libros,43.1,8,2024-06-30 00:00:00,tarjeta_credito,pendiente,BR
TXN-002627,USR-0167,PRD-0012,Juguetes,580.09,5,2024-05-13 00:00:00,efectivo,reembolsada,CL
TXN-002628,USR-0178,PRD-0012,Electrónica,455.43,7,2024-07-29 00:00:00,billetera_digital,reembolsada,AR
TXN-002629,USR-0289,PRD-0171,Hogar,300.59,1,2024-10-02 00:00:00,tarjeta_credito,completada,CL
TXN-002630,USR-0185,PRD-0148,Juguetes,1863.84,8,2024-12-15 00:00:00,transferencia,completada,CL
TXN-002631,USR-0254,PRD-0111,Categoría_Inválida,1375.94,6,2024-10-01 00:00:00,tarjeta_credito,reembolsada,PE
TXN-002632,USR-0499,PRD-0095,Deportes,206.19,8,2024-08-07 00:00:00,tarjeta_credito,pendiente,AR
TXN-002633,USR-0301,PRD-0031,Electrónica,1901.41,3,2024-03-31 00:00:00,billetera_digital,reembolsada,AR
TXN-002634,USR-0467,PRD-0072,Electrónica,1790.72,2,2024-06-25 00:00:00,transferencia,cancelada,BR
TXN-002635,USR-0377,PRD-0137,Libros,59.48,3,2024-03-07 00:00:00,tarjeta_debito,reembolsada,CL
TXN-002636,USR-0077,PRD-0092,Juguetes,77.93,7,2024-01-25 00:00:00,efectivo,pendiente,AR
TXN-002637,USR-0317,PRD-0091,Libros,212.11,8,2024-08-11 00:00:00,tarjeta_debito,reembolsada,MX
TXN-002638,USR-0448,PRD-0192,Electrónica,266.37,7,2024-03-14 00:00:00,billetera_digital,pendiente,MX
TXN-002639,USR-0484,PRD-0006,Hogar,37.66,8,2024-11-28 00:00:00,efectivo,completada,PE
TXN-002640,USR-0148,PRD-0031,Electrónica,1279.8,6,2024-05-03 00:00:00,billetera_digital,pendiente,CL
TXN-002641,USR-0360,PRD-0081,Juguetes,828.76,10,2024-09-11 00:00:00,efectivo,cancelada,BR
TXN-002642,USR-0408,PRD-0002,Deportes,1767.27,6,2024-01-30 00:00:00,tarjeta_credito,pendiente,PE
TXN-002643,USR-0234,PRD-0109,Electrónica,-28.92,1,2024-01-26 00:00:00,tarjeta_credito,cancelada,MX
TXN-002644,USR-0278,PRD-0131,Libros,566.22,1,2024-09-13 00:00:00,tarjeta_credito,reembolsada,MX
TXN-002645,,PRD-0178,Libros,722.1,6,2024-06-17 00:00:00,efectivo,completada,CO
TXN-002646,USR-0390,PRD-0199,Juguetes,723.53,10,2024-09-28 00:00:00,tarjeta_credito,completada,CL
TXN-002647,USR-0012,PRD-0183,Electrónica,985.73,1,2024-07-10 00:00:00,efectivo,pendiente,AR
TXN-002648,USR-0075,PRD-0199,Libros,1786.69,8,2024-11-09 00:00:00,billetera_digital,pendiente,AR
TXN-002649,USR-0193,PRD-0014,Ropa,823.52,2,2024-03-04 00:00:00,tarjeta_debito,cancelada,AR
TXN-002650,USR-0417,PRD-0018,Deportes,779.35,4,2024-08-06 00:00:00,tarjeta_debito,completada,BR
TXN-002651,USR-0306,PRD-0072,Deportes,1104.29,1,2024-02-25 00:00:00,efectivo,pendiente,CL
TXN-002652,USR-0297,PRD-0123,Ropa,480.47,1,2027-02-08 00:00:00,tarjeta_debito,pendiente,BR
TXN-002653,USR-0123,PRD-0027,Deportes,9.13,1,2024-03-19 00:00:00,transferencia,completada,MX
TXN-002654,USR-0470,PRD-0112,Deportes,1030.68,8,2024-03-23 00:00:00,efectivo,reembolsada,AR
TXN-002655,USR-0106,PRD-0125,Electrónica,1686.43,3,2024-01-23 00:00:00,tarjeta_credito,completada,PE
TXN-002656,USR-0256,PRD-0013,Deportes,724.51,7,2027-05-09 00:00:00,efectivo,pendiente,PE
TXN-002657,USR-0259,PRD-0167,Deportes,1089.34,1,2024-07-23 00:00:00,billetera_digital,completada,AR
TXN-002658,USR-0373,PRD-0042,Libros,1344.3,9,2024-02-08 00:00:00,billetera_digital,pendiente,MX
TXN-002659,USR-0403,PRD-0117,Deportes,17.77,9,2024-10-13 00:00:00,billetera_digital,cancelada,MX
TXN-002660,USR-0234,PRD-0142,Hogar,1794.86,4,2024-06-11 00:00:00,efectivo,pendiente,AR
TXN-002661,USR-0259,PRD-0177,Juguetes,845.57,5,2024-11-06 00:00:00,efectivo,cancelada,CL
TXN-002662,USR-0005,PRD-0180,Libros,346.78,6,2024-08-12 00:00:00,efectivo,reembolsada,CL
TXN-002663,USR-0250,PRD-0139,Electrónica,470.63,4,2024-03-26 00:00:00,tarjeta_credito,reembolsada,CO
TXN-002664,USR-0305,PRD-0155,Juguetes,504.81,2,2024-08-18 00:00:00,tarjeta_credito,cancelada,PE
TXN-002665,USR-0017,PRD-0136,Electrónica,1843.25,5,2024-01-07 00:00:00,transferencia,reembolsada,CO
TXN-002666,USR-0308,PRD-0158,Libros,1324.75,6,2024-06-24 00:00:00,transferencia,pendiente,PE
TXN-002667,USR-0090,PRD-0157,Libros,110.61,3,2024-11-11 00:00:00,efectivo,completada,MX
TXN-002668,USR-0225,PRD-0184,Ropa,1114.64,9,2024-03-10 00:00:00,billetera_digital,reembolsada,MX
TXN-002669,USR-0333,PRD-0129,Ropa,1126.43,2,2024-07-09 00:00:00,billetera_digital,completada,MX
TXN-002670,USR-0041,PRD-0181,Libros,322.7,4,2027-04-12 00:00:00,tarjeta_credito,pendiente,CO
TXN-002671,USR-0326,PRD-0010,Deportes,151.86,1,2024-01-04 00:00:00,tarjeta_credito,reembolsada,BR
TXN-002672,USR-0174,PRD-0080,Ropa,78.45,9,2024-03-07 00:00:00,efectivo,cancelada,BR
TXN-002673,USR-0003,PRD-0166,Juguetes,261.94,9,2024-08-22 00:00:00,tarjeta_debito,completada,AR
TXN-002674,USR-0204,PRD-0096,Deportes,1139.53,8,2024-12-07 00:00:00,tarjeta_credito,completada,CL
TXN-002675,USR-0001,PRD-0164,Electrónica,1901.0,3,2024-08-03 00:00:00,transferencia,pendiente,PE
TXN-002676,USR-0212,PRD-0087,Deportes,1347.73,1,2024-05-25 00:00:00,efectivo,cancelada,CO
TXN-002677,USR-0359,PRD-0147,Ropa,1434.38,9,2024-07-02 00:00:00,billetera_digital,reembolsada,PE
TXN-002678,USR-0134,PRD-0186,Hogar,1763.33,9,2024-03-25 00:00:00,tarjeta_credito,completada,MX
TXN-002679,USR-0338,PRD-0064,Ropa,1206.59,5,2024-04-26 00:00:00,tarjeta_debito,cancelada,CO
TXN-002680,USR-0469,PRD-0128,Juguetes,565.46,5,2024-08-20 00:00:00,efectivo,cancelada,CO
TXN-002681,USR-0379,PRD-0131,Hogar,206.45,7,2024-12-03 00:00:00,tarjeta_credito,completada,CO
TXN-002682,USR-0089,PRD-0158,Libros,1140.27,5,2024-03-05 00:00:00,billetera_digital,cancelada,CO
TXN-002683,USR-0471,PRD-0197,Libros,-179.02,8,2024-07-04 00:00:00,billetera_digital,cancelada,BR
TXN-002684,USR-0180,PRD-0030,Ropa,574.36,5,2024-12-20 00:00:00,tarjeta_credito,reembolsada,AR
TXN-002685,USR-0303,PRD-0085,Hogar,478.06,9,2024-05-17 00:00:00,billetera_digital,completada,AR
TXN-002686,USR-0064,PRD-0040,Electrónica,1274.71,3,2024-02-18 00:00:00,billetera_digital,completada,MX
TXN-002687,USR-0259,PRD-0150,Deportes,1271.66,8,2024-08-15 00:00:00,transferencia,completada,AR
TXN-002688,USR-0228,PRD-0104,Hogar,1427.88,4,2024-03-19 00:00:00,criptomoneda,reembolsada,CL
TXN-002689,USR-0247,PRD-0132,Juguetes,1695.58,10,2024-12-05 00:00:00,tarjeta_debito,reembolsada,AR
TXN-002690,USR-0416,PRD-0133,Hogar,536.14,10,2024-09-16 00:00:00,efectivo,pendiente,CO
TXN-002691,USR-0010,PRD-0026,Hogar,210.22,10,2024-05-25 00:00:00,billetera_digital,reembolsada,MX
TXN-002692,USR-0099,PRD-0053,Juguetes,892.5,4,2024-11-24 00:00:00,efectivo,cancelada,CL
TXN-002693,USR-0049,PRD-0119,Juguetes,102.12,1,2024-03-28 00:00:00,efectivo,cancelada,PE
TXN-002694,USR-0268,PRD-0172,Deportes,-439.81,3,2024-11-29 00:00:00,efectivo,pendiente,BR
TXN-001125,USR-0428,PRD-0099,Ropa,342.04,10,2024-12-28 00:00:00,efectivo,cancelada,CO
TXN-002696,USR-0467,PRD-0132,Deportes,635.2,6,2024-04-15 00:00:00,tarjeta_debito,completada,CO
TXN-002697,USR-0159,PRD-0167,Juguetes,1217.81,2,2024-12-03 00:00:00,billetera_digital,reembolsada,MX
TXN-002698,USR-0004,PRD-0148,Juguetes,1657.53,8,2024-06-30 00:00:00,tarjeta_debito,reembolsada,CL
TXN-002699,USR-0346,PRD-0029,Ropa,699.8,2,2024-02-15 00:00:00,efectivo,reembolsada,CL
TXN-002700,USR-0141,PRD-0072,Hogar,829.09,2,2024-08-23 00:00:00,tarjeta_credito,completada,CL
TXN-002701,USR-0001,PRD-0197,Ropa,785.03,8,2024-07-08 00:00:00,efectivo,cancelada,AR
TXN-002702,USR-0245,PRD-0123,Electrónica,1529.26,7,2024-03-18 00:00:00,tarjeta_credito,cancelada,CO
TXN-002703,USR-0160,PRD-0180,Electrónica,1727.77,7,2024-08-24 00:00:00,tarjeta_credito,cancelada,MX
TXN-002704,USR-0487,PRD-0126,Electrónica,1270.26,3,2024-10-21 00:00:00,efectivo,completada,CL
TXN-002705,USR-0026,PRD-0111,Deportes,1208.2,8,2024-05-17 00:00:00,efectivo,reembolsada,CO
TXN-002706,USR-0295,PRD-0073,Electrónica,1135.86,1,2024-08-03 00:00:00,tarjeta_debito,pendiente,PE
TXN-002707,USR-0385,PRD-0126,Hogar,1424.59,10,2024-03-19 00:00:00,tarjeta_debito,reembolsada,CO
TXN-002708,USR-0276,PRD-0176,Ropa,894.54,9,2024-01-07 00:00:00,tarjeta_credito,reembolsada,MX
TXN-002709,USR-0303,PRD-0091,Ropa,1704.2,4,2024-12-02 00:00:00,transferencia,reembolsada,BR
TXN-002710,USR-0010,PRD-0138,Libros,365.84,7,2024-03-01 00:00:00,efectivo,completada,MX
TXN-002711,USR-0328,PRD-0043,Ropa,1321.66,10,2024-10-02 00:00:00,tarjeta_debito,completada,PE
TXN-002712,USR-0373,PRD-0020,Deportes,1614.49,1,2024-01-25 00:00:00,transferencia,cancelada,CL
TXN-002713,USR-0280,PRD-0017,Libros,1521.41,3,2024-02-17 00:00:00,tarjeta_credito,pendiente,PE
TXN-002714,USR-0257,PRD-0110,Electrónica,1281.34,9,2024-05-29 00:00:00,tarjeta_credito,reembolsada,CO
TXN-002715,USR-0053,PRD-0123,Juguetes,305.07,3,2024-08-28 00:00:00,tarjeta_credito,cancelada,BR
TXN-002716,USR-0144,PRD-0174,Categoría_Inválida,1246.53,10,2024-09-04 00:00:00,tarjeta_credito,completada,AR
TXN-002717,USR-0403,PRD-0134,Electrónica,895.2,10,2024-12-17 00:00:00,transferencia,reembolsada,BR
TXN-002718,USR-0302,PRD-0089,Ropa,363.12,10,2024-03-10 00:00:00,efectivo,pendiente,PE
TXN-002719,USR-0227,PRD-0193,Deportes,110.68,5,2024-09-16 00:00:00,billetera_digital,cancelada,MX
TXN-002720,USR-0276,PRD-0047,Libros,1267.54,6,2024-07-26 00:00:00,tarjeta_credito,cancelada,CL
TXN-002721,USR-0458,PRD-0093,Ropa,315.03,8,2024-04-20 00:00:00,tarjeta_debito,completada,AR
TXN-002722,USR-0368,PRD-0057,Ropa,502.98,4,2024-09-04 00:00:00,efectivo,cancelada,AR
TXN-002723,USR-0454,PRD-0058,Electrónica,841.21,6,2024-01-23 00:00:00,transferencia,pendiente,MX
TXN-002724,USR-0278,PRD-0041,Ropa,731.26,8,2024-08-19 00:00:00,efectivo,pendiente,MX
TXN-002725,USR-0371,PRD-0056,Libros,121.91,3,2024-03-14 00:00:00,tarjeta_credito,reembolsada,MX
TXN-002726,USR-0190,PRD-0051,Juguetes,1882.31,4,2024-05-26 00:00:00,efectivo,reembolsada,CO
TXN-002727,USR-0357,PRD-0173,Juguetes,975.62,8,2024-08-29 00:00:00,criptomoneda,completada,BR
TXN-002728,USR-0260,PRD-0048,Libros,1101.96,3,2024-04-24 00:00:00,billetera_digital,reembolsada,MX
TXN-002729,USR-0433,PRD-0050,Deportes,1584.41,5,2024-06-16 00:00:00,tarjeta_debito,pendiente,PE
TXN-002730,USR-0402,PRD-0072,Hogar,1353.54,3,2024-07-16 00:00:00,billetera_digital,completada,PE
TXN-002731,USR-0023,PRD-0187,Libros,1595.09,10,2024-07-15 00:00:00,billetera_digital,pendiente,AR
TXN-002732,USR-0075,PRD-0150,Juguetes,756.05,3,2024-09-10 00:00:00,tarjeta_credito,completada,BR
TXN-002733,,PRD-0097,Juguetes,1906.98,3,2024-10-24 00:00:00,transferencia,completada,MX
TXN-002734,USR-0315,PRD-0150,Electrónica,1355.04,9,2024-07-15 00:00:00,billetera_digital,completada,CL
TXN-002735,USR-0382,PRD-0045,Ropa,1408.28,7,2024-06-19 00:00:00,billetera_digital,cancelada,MX
